material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T10:11:26,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-27T06:34:03,
Pappersförpackningar,5,2023-12-26T08:53:31,2023-12-28T00:00:00
Tidningar,13,2023-12-21T07:20:12,
Plastförpackningar,16,2023-12-26T20:55:42,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-09-25T09:28:19,
Färgade glasförpackningar,19,2023-09-25T09:28:19,
