material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T16:50:11,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-05T18:46:40,
Pappersförpackningar,5,2023-12-25T08:40:32,2023-12-26T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-25T10:43:38,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T16:05:51,
Färgade glasförpackningar,19,2023-12-20T16:05:51,
