material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:44:51,
Metallförpackningar,3,2023-12-13T08:43:20,2024-06-26T00:00:00
Pappersförpackningar,5,2023-12-31T06:21:24,
Tidningar,13,2023-11-22T06:46:00,
Plastförpackningar,16,2023-12-31T06:33:21,
Ofärgade glasförpackningar,18,2023-11-16T08:25:33,
Färgade glasförpackningar,19,2023-11-16T08:25:33,
