material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:41:59,2023-12-29T00:00:00
Metallförpackningar,3,2023-09-29T14:32:35,
Pappersförpackningar,5,2023-12-27T16:49:51,2023-12-29T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-28T16:09:11,2024-01-04T00:00:00
Ofärgade glasförpackningar,18,2023-11-10T07:37:55,
Färgade glasförpackningar,19,2023-11-10T07:37:55,
