material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:35:11,
Metallförpackningar,3,2023-11-30T11:24:14,2024-06-05T00:00:00
Pappersförpackningar,5,2023-12-25T18:51:58,2024-05-24T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-28T15:44:06,2024-05-24T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T21:50:41,
Färgade glasförpackningar,19,2023-12-27T21:50:41,
