material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T18:00:00,2023-12-29T00:00:00
Metallförpackningar,3,2023-11-08T10:36:17,2024-01-17T00:00:00
Pappersförpackningar,5,2023-12-26T12:12:44,2023-12-29T00:00:00
Tidningar,13,2022-11-28T15:17:26,
Plastförpackningar,16,2023-12-25T10:47:08,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-06T12:51:08,
Färgade glasförpackningar,19,2023-12-06T12:51:08,
