material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:57:58,
Metallförpackningar,3,2023-11-21T11:30:14,
Pappersförpackningar,5,2023-12-31T08:46:00,
Tidningar,13,,
Plastförpackningar,16,2023-12-19T13:28:55,
Ofärgade glasförpackningar,18,2023-11-23T13:13:03,
Färgade glasförpackningar,19,2023-11-23T13:13:03,
