material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T11:00:34,
Metallförpackningar,3,2023-11-28T10:33:50,
Pappersförpackningar,5,2023-12-27T11:59:42,2024-06-09T00:00:00
Tidningar,13,2023-12-17T15:17:10,
Plastförpackningar,16,2023-12-28T09:22:13,2024-06-11T00:00:00
Ofärgade glasförpackningar,18,2023-11-22T09:37:20,
Färgade glasförpackningar,19,2023-11-22T09:37:20,
