material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-12T08:47:14,2024-05-28T00:00:00
Tidningar,13,2023-12-21T09:27:10,
Plastförpackningar,16,2023-12-19T09:39:26,
Ofärgade glasförpackningar,18,2023-12-01T09:38:54,
Färgade glasförpackningar,19,2023-12-01T09:38:54,
