material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T07:53:01,
Metallförpackningar,3,2023-12-27T06:46:48,
Pappersförpackningar,5,2023-12-26T16:28:17,
Tidningar,13,2024-01-03T18:38:50,
Plastförpackningar,16,2023-12-27T17:56:14,
Ofärgade glasförpackningar,18,2023-08-15T09:23:16,
Färgade glasförpackningar,19,2023-08-15T09:23:16,
