material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T12:35:44,2023-12-22T00:00:00
Metallförpackningar,3,2023-11-30T08:38:14,
Pappersförpackningar,5,2023-12-19T06:11:22,2023-12-21T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-14T10:25:53,2023-12-21T00:00:00
Ofärgade glasförpackningar,18,2023-12-11T14:02:06,
Färgade glasförpackningar,19,2023-12-11T14:02:06,
