material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:15:00,
Metallförpackningar,3,2023-12-19T09:47:35,
Pappersförpackningar,5,2023-12-28T09:55:21,
Tidningar,13,2022-08-23T07:28:43,
Plastförpackningar,16,2023-12-26T13:31:34,
Ofärgade glasförpackningar,18,2023-12-26T09:00:21,
Färgade glasförpackningar,19,2023-12-26T09:00:21,
