material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:33:02,
Metallförpackningar,3,2023-09-05T10:28:19,
Pappersförpackningar,5,2023-12-29T14:01:49,
Tidningar,13,2023-07-18T09:14:02,
Plastförpackningar,16,2023-12-28T14:27:15,
Ofärgade glasförpackningar,18,2023-12-25T16:29:49,
Färgade glasförpackningar,19,2023-12-25T16:29:49,
