material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:01:41,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-27T07:25:08,
Pappersförpackningar,5,2023-12-26T17:24:31,2023-12-29T00:00:00
Tidningar,13,2023-12-20T07:52:00,
Plastförpackningar,16,2023-12-27T18:49:17,
Ofärgade glasförpackningar,18,2023-10-02T15:10:54,
Färgade glasförpackningar,19,2023-10-02T15:10:54,
