material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:14:50,
Metallförpackningar,3,2023-12-08T12:56:35,
Pappersförpackningar,5,2023-12-29T10:36:52,
Tidningar,13,2023-09-08T10:24:45,
Plastförpackningar,16,2023-12-29T10:36:52,
Ofärgade glasförpackningar,18,2023-10-13T13:29:46,
Färgade glasförpackningar,19,2023-12-15T13:33:02,
