material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:45:45,
Metallförpackningar,3,2023-12-10T19:30:38,
Pappersförpackningar,5,2023-12-31T13:17:10,
Tidningar,13,2023-10-11T07:51:27,
Plastförpackningar,16,2023-12-26T12:52:22,
Ofärgade glasförpackningar,18,2023-03-03T13:10:24,
Färgade glasförpackningar,19,2023-03-03T13:10:24,
