material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:51:23,
Metallförpackningar,3,2023-12-22T15:08:21,
Pappersförpackningar,5,2023-12-31T16:12:30,
Tidningar,13,2023-11-13T14:30:16,
Plastförpackningar,16,2023-12-30T11:14:45,
Ofärgade glasförpackningar,18,2023-12-21T15:29:07,
Färgade glasförpackningar,19,2023-12-21T15:29:07,
