material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T14:08:52,
Metallförpackningar,3,2023-12-26T12:11:01,
Pappersförpackningar,5,2023-12-31T09:09:35,2024-05-21T00:00:00
Tidningar,13,2023-12-26T08:36:24,
Plastförpackningar,16,2023-12-31T15:59:22,2024-05-24T00:00:00
Ofärgade glasförpackningar,18,2023-12-29T13:15:12,
Färgade glasförpackningar,19,2023-12-29T13:15:12,
