material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T07:56:29,2023-12-30T00:00:00
Metallförpackningar,3,2023-10-31T12:41:49,
Pappersförpackningar,5,2023-12-28T09:43:01,2023-12-30T00:00:00
Tidningar,13,2023-12-06T15:23:53,
Plastförpackningar,16,2023-12-29T16:04:11,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-07T18:08:04,
Färgade glasförpackningar,19,2023-12-07T18:08:04,
