material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:44:05,
Metallförpackningar,3,2023-12-13T08:13:04,
Pappersförpackningar,5,2023-12-27T07:26:53,
Tidningar,13,2022-04-21T13:01:01,
Plastförpackningar,16,2023-12-27T07:26:53,
Ofärgade glasförpackningar,18,2023-12-19T10:47:28,
Färgade glasförpackningar,19,2023-12-19T10:47:28,
