material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T13:16:47,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-12T13:12:35,
Pappersförpackningar,5,2023-12-18T09:16:31,2023-12-25T00:00:00
Tidningar,13,2023-04-17T19:07:33,
Plastförpackningar,16,2023-12-05T10:50:09,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-08-07T11:29:58,
Färgade glasförpackningar,19,2023-08-07T11:29:58,
