material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:46:18,
Metallförpackningar,3,2023-12-27T15:00:55,2024-06-06T00:00:00
Pappersförpackningar,5,2023-12-31T09:12:40,
Tidningar,13,2023-11-09T09:01:33,
Plastförpackningar,16,2023-12-29T08:48:23,
Ofärgade glasförpackningar,18,2023-12-30T15:37:59,
Färgade glasförpackningar,19,2023-12-30T15:37:59,
