material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:51:35,
Metallförpackningar,3,2023-12-22T12:05:38,
Pappersförpackningar,5,2023-12-29T14:23:05,2024-05-10T00:00:00
Tidningar,13,2023-12-04T12:23:44,
Plastförpackningar,16,2023-12-30T15:25:38,
Ofärgade glasförpackningar,18,2023-12-28T17:45:57,
Färgade glasförpackningar,19,2023-12-28T17:45:57,
