material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T09:51:38,2023-12-26T00:00:00
Metallförpackningar,3,2023-10-31T13:33:15,
Pappersförpackningar,5,2023-12-21T09:38:24,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T10:30:33,
Ofärgade glasförpackningar,18,2023-10-03T19:42:18,
Färgade glasförpackningar,19,2023-10-03T19:42:18,
