material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:01:28,
Metallförpackningar,3,2023-11-08T13:31:32,
Pappersförpackningar,5,2023-12-27T09:06:38,2023-12-31T00:00:00
Tidningar,13,2023-12-23T09:15:44,
Plastförpackningar,16,2023-12-29T09:27:03,
Ofärgade glasförpackningar,18,2023-09-12T13:53:18,
Färgade glasförpackningar,19,2023-09-12T13:53:18,
