material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-13T07:30:54,
Pappersförpackningar,5,2023-12-31T10:26:00,
Tidningar,13,2022-11-16T07:04:09,
Plastförpackningar,16,2023-12-28T11:14:22,
Ofärgade glasförpackningar,18,2023-12-29T06:36:03,
Färgade glasförpackningar,19,2023-12-29T06:36:03,
