material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-12T12:52:13,
Tidningar,13,2023-09-12T12:45:37,
Plastförpackningar,16,,
Ofärgade glasförpackningar,18,2023-12-12T12:52:13,
Färgade glasförpackningar,19,2023-12-12T12:52:13,
