material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T07:28:02,
Pappersförpackningar,5,2023-12-22T11:47:05,2023-12-29T00:00:00
Tidningar,13,2022-11-29T11:26:12,
Plastförpackningar,16,2023-12-28T12:30:40,
Ofärgade glasförpackningar,18,2023-12-08T08:35:27,
Färgade glasförpackningar,19,2023-12-08T08:35:27,
