material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:25:45,
Metallförpackningar,3,2023-12-25T17:59:48,
Pappersförpackningar,5,2023-12-31T10:14:07,
Tidningar,13,2023-11-20T12:04:38,
Plastförpackningar,16,2023-12-25T10:43:50,
Ofärgade glasförpackningar,18,2023-12-12T08:59:48,
Färgade glasförpackningar,19,2023-12-12T08:59:48,
