material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-20T10:32:21,2023-12-27T00:00:00
Metallförpackningar,3,2023-12-06T12:47:22,
Pappersförpackningar,5,2023-12-18T13:57:04,2023-12-21T00:00:00
Tidningar,13,2022-12-27T14:15:45,
Plastförpackningar,16,2023-12-14T06:42:22,2023-12-21T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T12:04:14,
Färgade glasförpackningar,19,2023-12-18T12:04:14,
