material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:10:02,
Metallförpackningar,3,2023-12-27T15:17:41,
Pappersförpackningar,5,2023-12-29T10:26:55,
Tidningar,13,2023-05-31T13:28:38,
Plastförpackningar,16,2023-12-26T11:39:55,
Ofärgade glasförpackningar,18,2023-12-26T20:48:16,
Färgade glasförpackningar,19,2023-12-26T20:48:16,
