material,materialid,senaktivitet,nastaaktivitet
Städning,0,2021-05-17T13:53:19,
Metallförpackningar,3,2023-12-21T08:37:20,
Pappersförpackningar,5,2023-12-29T07:19:22,
Tidningar,13,2023-11-28T11:05:21,
Plastförpackningar,16,2023-12-27T13:28:12,
Ofärgade glasförpackningar,18,2023-11-21T09:30:55,
Färgade glasförpackningar,19,2023-11-21T09:30:55,
