material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:07:20,
Metallförpackningar,3,2023-12-27T07:32:37,
Pappersförpackningar,5,2023-12-30T20:00:10,
Tidningar,13,2023-11-28T16:01:07,
Plastförpackningar,16,2023-12-13T10:13:53,
Ofärgade glasförpackningar,18,2023-11-21T13:31:21,
Färgade glasförpackningar,19,2023-11-21T13:31:21,
