material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:49:45,
Metallförpackningar,3,2023-12-25T18:44:55,
Pappersförpackningar,5,2023-12-31T16:21:31,
Tidningar,13,2023-12-25T10:52:33,
Plastförpackningar,16,2023-12-31T12:33:35,
Ofärgade glasförpackningar,18,2023-12-29T10:43:44,
Färgade glasförpackningar,19,2023-12-29T10:43:44,
