material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T15:35:04,
Metallförpackningar,3,2023-10-24T09:36:58,
Pappersförpackningar,5,2023-12-31T07:36:04,
Tidningar,13,2023-12-26T10:19:04,
Plastförpackningar,16,2023-12-26T10:42:33,
Ofärgade glasförpackningar,18,2023-12-13T12:40:18,
Färgade glasförpackningar,19,2023-12-13T12:40:18,
