material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T12:59:39,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-28T14:04:02,
Pappersförpackningar,5,2023-12-25T09:48:32,2023-12-29T00:00:00
Tidningar,13,2023-09-04T10:54:10,
Plastförpackningar,16,2023-12-26T09:18:40,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2022-02-18T10:05:18,
Färgade glasförpackningar,19,2022-02-18T10:05:18,
