material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-17T13:53:24,
Pappersförpackningar,5,2023-12-25T08:53:37,
Tidningar,13,2023-06-13T12:53:37,
Plastförpackningar,16,2023-12-25T08:53:37,
Ofärgade glasförpackningar,18,2023-12-19T15:16:46,
Färgade glasförpackningar,19,2023-12-19T15:16:46,
