material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T15:00:13,2024-05-13T00:00:00
Metallförpackningar,3,2023-12-30T14:31:34,
Pappersförpackningar,5,2023-12-30T14:31:34,
Tidningar,13,2024-01-08T07:44:40,
Plastförpackningar,16,2023-12-30T14:31:34,
Ofärgade glasförpackningar,18,2023-12-28T14:36:03,
Färgade glasförpackningar,19,2023-12-28T14:36:03,
