material,materialid,senaktivitet,nastaaktivitet
Städning,0,2009-04-24T00:00:00,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-27T14:57:03,2023-12-30T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T09:40:30,
Ofärgade glasförpackningar,18,2023-12-05T09:04:55,
Färgade glasförpackningar,19,2023-12-05T09:04:55,
