material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:15:51,
Metallförpackningar,3,2023-11-16T09:57:20,
Pappersförpackningar,5,2023-12-31T12:06:33,2024-05-12T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-25T09:38:24,
Ofärgade glasförpackningar,18,2023-12-27T12:46:01,
Färgade glasförpackningar,19,2023-12-27T12:46:01,
