material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T11:34:28,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-26T17:48:01,
Pappersförpackningar,5,2023-12-26T07:20:44,2023-12-28T00:00:00
Tidningar,13,2023-12-26T07:47:27,
Plastförpackningar,16,2023-12-25T07:50:48,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-16T08:59:48,
Färgade glasförpackningar,19,2023-12-16T08:59:48,
