material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T10:53:21,
Metallförpackningar,3,2023-12-18T07:03:12,
Pappersförpackningar,5,2023-12-25T08:50:00,
Tidningar,13,2023-12-25T08:50:00,
Plastförpackningar,16,2023-12-25T08:50:00,2024-05-27T00:00:00
Ofärgade glasförpackningar,18,2023-12-11T07:08:54,
Färgade glasförpackningar,19,2023-12-25T08:50:00,
