material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T09:43:18,2023-12-25T00:00:00
Metallförpackningar,3,2023-12-05T11:07:41,
Pappersförpackningar,5,2023-12-22T09:12:56,2023-12-25T00:00:00
Tidningar,13,2023-12-19T10:10:53,
Plastförpackningar,16,2023-12-21T09:56:08,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-11-20T09:42:07,
Färgade glasförpackningar,19,2023-11-20T09:42:07,
