material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T20:56:46,
Metallförpackningar,3,2023-12-21T07:34:48,
Pappersförpackningar,5,2023-12-31T10:03:01,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T08:41:11,
Ofärgade glasförpackningar,18,2023-12-19T16:45:57,
Färgade glasförpackningar,19,2023-12-19T16:45:57,
