material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-13T07:45:09,
Pappersförpackningar,5,2023-12-25T11:11:25,2023-12-27T00:00:00
Tidningar,13,2022-11-24T17:02:05,
Plastförpackningar,16,2023-12-25T07:21:35,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-14T19:21:51,
Färgade glasförpackningar,19,2023-12-14T19:21:51,
