material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T05:33:15,
Metallförpackningar,3,2023-12-19T08:24:52,
Pappersförpackningar,5,2023-12-31T18:57:39,
Tidningar,13,2022-12-01T10:45:46,
Plastförpackningar,16,2023-12-29T12:46:38,2024-05-03T00:00:00
Ofärgade glasförpackningar,18,2023-11-25T08:52:51,
Färgade glasförpackningar,19,2023-11-25T08:52:51,
