material,materialid,senaktivitet,nastaaktivitet
Städning,0,2012-12-18T10:55:00,
Metallförpackningar,3,2023-10-11T11:46:06,
Pappersförpackningar,5,2023-12-28T13:51:09,
Tidningar,13,2023-12-12T13:33:02,
Plastförpackningar,16,2023-12-26T08:20:05,
Ofärgade glasförpackningar,18,2023-12-07T12:12:49,
Färgade glasförpackningar,19,2023-12-07T12:12:49,
