material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-11T11:39:04,2023-12-18T00:00:00
Metallförpackningar,3,2023-11-14T17:47:28,
Pappersförpackningar,5,2023-12-11T17:49:34,2023-12-18T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-11T17:49:34,2023-12-18T00:00:00
Ofärgade glasförpackningar,18,2023-11-13T18:16:04,
Färgade glasförpackningar,19,2023-11-30T07:35:54,
