material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T08:52:07,
Metallförpackningar,3,2023-12-21T16:40:25,2024-07-10T00:00:00
Pappersförpackningar,5,2023-12-31T08:51:31,2024-06-14T00:00:00
Tidningar,13,2023-07-25T09:50:21,
Plastförpackningar,16,2023-12-30T15:27:32,2024-06-13T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T10:37:52,
Färgade glasförpackningar,19,2023-12-18T10:37:52,
