material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T09:48:41,
Metallförpackningar,3,2023-12-28T09:25:49,
Pappersförpackningar,5,2023-12-31T13:54:43,
Tidningar,13,2023-09-12T10:08:21,
Plastförpackningar,16,2023-12-29T11:40:15,
Ofärgade glasförpackningar,18,2022-02-18T12:37:00,
Färgade glasförpackningar,19,2022-02-18T12:37:00,
