material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T07:04:28,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-27T19:26:52,
Pappersförpackningar,5,2023-12-30T17:00:25,2023-12-31T00:00:00
Tidningar,13,2023-11-23T12:49:18,
Plastförpackningar,16,2023-12-28T15:40:48,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-24T12:11:05,
Färgade glasförpackningar,19,2023-12-24T12:11:05,
