material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T07:05:54,
Metallförpackningar,3,2023-12-18T09:50:25,
Pappersförpackningar,5,2023-12-29T09:16:12,
Tidningar,13,2023-12-18T15:09:58,
Plastförpackningar,16,2023-12-27T20:43:32,
Ofärgade glasförpackningar,18,2023-12-14T14:05:21,
Färgade glasförpackningar,19,2023-12-14T14:05:21,
