material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T12:59:25,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-06T12:09:58,
Pappersförpackningar,5,2023-12-21T22:37:53,2023-12-28T00:00:00
Tidningar,13,2023-12-26T07:07:49,
Plastförpackningar,16,2023-12-27T17:13:08,
Ofärgade glasförpackningar,18,2023-10-04T08:13:16,
Färgade glasförpackningar,19,2023-10-04T08:13:16,
