material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-21T09:09:02,
Tidningar,13,2023-12-07T07:18:46,
Plastförpackningar,16,2023-12-26T11:34:32,
Ofärgade glasförpackningar,18,2023-07-31T13:13:01,
Färgade glasförpackningar,19,2023-07-31T13:13:01,
