material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T08:06:44,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-20T07:02:13,
Pappersförpackningar,5,2023-12-28T08:04:19,2023-12-30T00:00:00
Tidningar,13,2022-12-28T15:11:47,
Plastförpackningar,16,2023-12-28T07:05:53,
Ofärgade glasförpackningar,18,2023-04-15T08:15:48,
Färgade glasförpackningar,19,2023-04-15T08:15:48,
