material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:31:50,
Metallförpackningar,3,2023-12-28T07:44:34,
Pappersförpackningar,5,2023-12-30T06:16:23,2024-05-27T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-27T11:53:36,
Ofärgade glasförpackningar,18,2023-11-14T17:45:15,
Färgade glasförpackningar,19,2023-11-14T17:45:15,
