material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T08:21:45,
Metallförpackningar,3,2023-12-27T06:29:08,
Pappersförpackningar,5,2023-12-29T10:32:03,2024-05-07T00:00:00
Tidningar,13,2024-01-03T18:15:23,
Plastförpackningar,16,2023-12-20T16:56:20,2024-05-08T00:00:00
Ofärgade glasförpackningar,18,2023-09-14T07:49:16,
Färgade glasförpackningar,19,2023-09-14T07:49:16,
