material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T10:04:15,2023-12-25T00:00:00
Metallförpackningar,3,2023-12-07T13:09:17,
Pappersförpackningar,5,2023-12-21T09:17:07,2023-12-23T00:00:00
Tidningar,13,2023-12-20T10:15:13,
Plastförpackningar,16,2023-12-19T08:49:21,2023-12-22T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T16:35:13,
Färgade glasförpackningar,19,2023-12-19T16:35:13,
