material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:14:49,
Metallförpackningar,3,2023-12-05T09:16:05,
Pappersförpackningar,5,2023-12-31T07:19:59,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T11:31:04,
Ofärgade glasförpackningar,18,2023-11-29T10:22:50,
Färgade glasförpackningar,19,2023-11-29T10:22:50,
