material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:53:48,
Metallförpackningar,3,2023-12-25T15:09:28,
Pappersförpackningar,5,2023-12-30T13:24:50,2023-12-31T00:00:00
Tidningar,13,2023-12-26T09:29:03,
Plastförpackningar,16,2023-12-30T09:21:54,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-29T08:27:48,
Färgade glasförpackningar,19,2023-12-29T08:27:48,
