material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:57:54,
Metallförpackningar,3,2023-12-13T07:30:21,
Pappersförpackningar,5,2023-12-28T07:31:06,
Tidningar,13,2023-07-03T15:24:00,
Plastförpackningar,16,2023-12-28T11:28:29,
Ofärgade glasförpackningar,18,2023-09-14T13:12:11,
Färgade glasförpackningar,19,2023-09-14T13:12:11,
