material,materialid,senaktivitet,nastaaktivitet
Städning,0,2009-05-05T00:00:00,
Metallförpackningar,3,2023-12-27T11:05:20,
Pappersförpackningar,5,2023-12-29T14:22:04,
Tidningar,13,2023-11-19T12:30:09,
Plastförpackningar,16,2023-12-29T09:47:30,
Ofärgade glasförpackningar,18,2023-10-25T11:07:40,
Färgade glasförpackningar,19,2023-10-25T11:07:40,
