material,materialid,senaktivitet,nastaaktivitet
Städning,0,2009-02-11T00:00:00,
Metallförpackningar,3,2023-11-28T09:52:22,
Pappersförpackningar,5,2023-12-18T09:00:08,
Tidningar,13,2023-11-16T07:29:48,
Plastförpackningar,16,2023-12-29T07:57:54,
Ofärgade glasförpackningar,18,2023-12-19T06:38:50,
Färgade glasförpackningar,19,2023-12-19T06:38:50,
