material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:49:06,2023-12-29T00:00:00
Metallförpackningar,3,2023-10-25T08:54:22,
Pappersförpackningar,5,2023-12-27T10:33:59,2023-12-30T00:00:00
Tidningar,13,2022-10-25T06:30:43,
Plastförpackningar,16,2023-12-25T11:28:36,
Ofärgade glasförpackningar,18,2023-12-14T09:20:37,
Färgade glasförpackningar,19,2023-12-14T09:20:37,
